,path_x,numint,path_y,nom_ls,gs_uri,label,lab_num
114,2023-03-11#pto#avant#0000024629202#2677e56cdb6c4e3efcc465634d76afd4.jpeg,24629202,2023-03-11#pto#apres#0000024629202#51945c6f8d9e168be91899e23c19d8a8.jpeg,24629202_10502,24629202_10502.jpeg,Same,0
115,2023-03-15#pto#avant#0000023980291#7c025ba29180b873704093d535457b1f.jpeg,23980291,2023-03-15#pto#apres#0000023980291#327754b8e94833783b8d6d7535ff2c54.jpeg,23980291_9036,23980291_9036.jpeg,Same,0
116,2023-03-15#pto#avant#0000029553124#6e7f86f1a5dcefe7ea1defbdd05d8f1a.jpeg,29553124,2023-03-15#pto#apres#0000029553124#3a5e66812ea84adaf2427d80e7325e72.jpeg,29553124_11219,29553124_11219.jpeg,Same,0
117,2023-03-10#pto#avant#0000019899884#07eb913798359033b39ff06b4dda0493.jpeg,19899884,2023-03-10#pto#apres#0000019899884#7eccbd2df5490fb8163c97963b9babca.jpeg,19899884_4516,19899884_4516.jpeg,Same,0
118,2023-03-13#pto#avant#0000023194143#273702097d8a9147505b5aa26c4554f1.jpeg,23194143,2023-03-13#pto#apres#0000023194143#c0a495473051862fef2aa788ad176285.jpeg,23194143_5680,23194143_5680.jpeg,Same,0
119,2023-03-18#pto#avant#0000024516183#dc97e83915f169bf323c4c6545c88546.jpeg,24516183,2023-03-18#pto#apres#0000024516183#fa2837a73eee6b49c83fc975d770ed3e.jpeg,24516183_9800,24516183_9800.jpeg,Same,0
120,2023-03-10#pto#avant#0000015144649#9ebb84641cc43fa8b28f7d1a5a06b62c.jpeg,15144649,2023-03-10#pto#apres#0000015144649#4c560b1801d794c931741cb92c8558b5.jpeg,15144649_1284,15144649_1284.jpeg,Same,0
121,2023-03-11#pto#avant#0000024562967#797369de6110d03a6188af60262ee1e6.jpeg,24562967,2023-03-11#pto#apres#0000024562967#3dc9b3ec256bd8629be2a448aba057b7.jpeg,24562967_9920,24562967_9920.jpeg,Same,0
122,2023-03-21#pto#avant#0000024286046#b7c15faca4d3c218c250f93a3b0caca4.jpeg,24286046,2023-03-21#pto#apres#0000024286046#d226b915604dbb4ac64bbe3e31b98008.jpeg,24286046_9665,24286046_9665.jpeg,Same,0
123,2023-03-10#pto#avant#0000023956989#9bbee60254c43f4ca38314a45ee4875d.jpeg,23956989,2023-03-10#pto#apres#0000023956989#3b440dfd263e9e571694932cb5ee732e.jpeg,23956989_8869,23956989_8869.jpeg,Same,0
124,2023-03-21#pto#avant#0000024284787#b47068f4fa80321d646ea6e99d7976ab.jpeg,24284787,2023-03-21#pto#apres#0000024284787#48d5c856ccd4a181d0649a57d93de9cf.jpeg,24284787_9659,24284787_9659.jpeg,Not enough context elements,0
125,2023-03-09#pto#avant#0000019137810#035714337009bcdae988d50be1bace38.jpeg,19137810,2023-03-09#pto#apres#0000019137810#7f518158f972ddae6c2e6cabe02e8828.jpeg,19137810_4270,19137810_4270.jpeg,Same,0
126,2023-03-11#pto#avant#0000029478692#c077994047854294b1743c32c2544ea1.jpeg,29478692,2023-03-11#pto#apres#0000029478692#303a92915f005449e3a3db4b8b690b12.jpeg,29478692_10857,29478692_10857.jpeg,Same,0
127,2023-03-18#pto#avant#0000023273328#9799e99a2c6065c56cf93f8cdb2b2b16.jpeg,23273328,2023-03-18#pto#apres#0000023273328#6fdf7ac1693650ac4925c873c72f667d.jpeg,23273328_6838,23273328_6838.jpeg,Not enough context elements,0
128,2023-03-10#pto#avant#0000015151387#00ec2b783dd3dbfb9e319d80954202a4.jpeg,15151387,2023-03-10#pto#apres#0000015151387#9d7bb36a3f8cb337a6cfdebabab3d117.jpeg,15151387_1315,15151387_1315.jpeg,Same,0
129,2023-03-10#pto#avant#0000003150498#56e870a819e2965eb307747948d6d0ab.jpeg,3150498,2023-03-10#pto#apres#0000003150498#a06ce0a24e87a0b0291cac4faa86b10e.jpeg,3150498_86,3150498_86.jpeg,Same,0
130,2023-03-15#pto#avant#0000024631778#b7ee29b4878d9412d1602d8815b02da4.jpeg,24631778,2023-03-15#pto#apres#0000024631778#9f80bd87eb68862937d34929d607834d.jpeg,24631778_10532,24631778_10532.jpeg,Not same,1
131,2023-03-11#pto#avant#0000024263964#9fa4e1ed2a7f6917275cefcf5a003c59.jpeg,24263964,2023-03-11#pto#apres#0000024263964#7bdb89baeb755731122014edc9f78786.jpeg,24263964_9459,24263964_9459.jpeg,Same,0
132,2023-03-10#pto#avant#0000029538398#6fbb4abf0ac49f51276ff05f8bc78fd2.jpeg,29538398,2023-03-10#pto#apres#0000029538398#fbe41882722e4f46505551c264816ce7.jpeg,29538398_11098,29538398_11098.jpeg,Same,0
133,2023-03-10#pto#avant#0000023751525#e1aae2878a8d59387fbba0692ebd5a47.jpeg,23751525,2023-03-10#pto#apres#0000023751525#13643ee00144881768e8e2ee17d443ef.jpeg,23751525_7092,23751525_7092.jpeg,Same,0
134,2023-03-18#pto#avant#0000023257610#4418d9cf6b60566895293d29ea9d4d3f.jpeg,23257610,2023-03-18#pto#apres#0000023257610#45b544514f2a501ddabf017d25988404.jpeg,23257610_6437,23257610_6437.jpeg,Same,0
135,2023-03-17#pto#avant#0000009665329#de1404fad72fb88f77e31aa300fa992f.jpeg,9665329,2023-03-17#pto#apres#0000009665329#6746f26f431237d279f031e58edb9ed6.jpeg,9665329_894,9665329_894.jpeg,Same,0
136,2023-03-13#pto#avant#0000017995438#3ff25307a35d3f41149d0d65c20a904a.jpeg,17995438,2023-03-13#pto#apres#0000017995438#79e265f92be6f4788455719aeabbcc7c.jpeg,17995438_3671,17995438_3671.jpeg,Same,0
137,2023-03-17#pto#avant#0000023842620#4aca3b1633347fb943e0f86e5e690616.jpeg,23842620,2023-03-17#pto#apres#0000023842620#2f4b784f8d408f363831761d2807c8cc.jpeg,23842620_8254,23842620_8254.jpeg,Same,0
138,2023-03-10#pto#avant#0000023824914#1fb9dd4d07517573df3de90f03cc7895.jpeg,23824914,2023-03-10#pto#apres#0000023824914#aac06ba6c5879dc2ec6969ae30306121.jpeg,23824914_7926,23824914_7926.jpeg,Same,0
139,2023-03-18#pto#avant#0000024662171#3b9e6d854fb5364731bacd7633c526d8.jpeg,24662171,2023-03-18#pto#apres#0000024662171#afd43c213e82abaf4bd434208273f6bf.jpeg,24662171_10811,24662171_10811.jpeg,Same,0
140,2023-03-15#pto#avant#0000023276418#49293659a57302cbcbf19f8a3f2bbf27.jpeg,23276418,2023-03-15#pto#apres#0000023276418#22c3cf0c8922678732430734e398346c.jpeg,23276418_6901,23276418_6901.jpeg,Same,0
141,2023-03-21#pto#avant#0000023272994#a93e6b9949fe49df12ba70a53677a0f7.jpeg,23272994,2023-03-21#pto#apres#0000023272994#e5402e951cf4741ab4432abcf2df01ef.jpeg,23272994_6830,23272994_6830.jpeg,Same,0
142,2023-03-10#pto#avant#0000017648607#87e204fd78d5826bdad294044e47c8d6.jpeg,17648607,2023-03-10#pto#apres#0000017648607#25fbe511350f9efbd4ef0c9de829c8ac.jpeg,17648607_1955,17648607_1955.jpeg,Same,0
143,2023-03-10#pto#avant#0000030063521#ab20986ab76d3e2dd655bb41c3baa883.jpeg,30063521,2023-03-10#pto#apres#0000030063521#304873461397520ee5d831bfda727cd9.jpeg,30063521_11459,30063521_11459.jpeg,Same,0
144,2023-03-09#pto#avant#0000019928262#6f271c1c7b0bd7dae788ca2b02d2f4d5.jpeg,19928262,2023-03-09#pto#apres#0000019928262#d4c5a491b65327dcbb78211692af822d.jpeg,19928262_4567,19928262_4567.jpeg,Same,0
145,2023-03-18#pto#avant#0000015193756#1f7bdcd6165ab42df0a5a69b3cee386e.jpeg,15193756,2023-03-18#pto#apres#0000015193756#171407c4a2ec4eba3a255b15f5d33861.jpeg,15193756_1591,15193756_1591.jpeg,Same,0
146,2023-03-13#pto#avant#0000018007011#d55332e8205cd9eb2ad2a773d6d6fb4b.jpeg,18007011,2023-03-13#pto#apres#0000018007011#fac30773bcf9982576a3603f9a8b2567.jpeg,18007011_4000,18007011_4000.jpeg,Same,0
147,2023-03-18#pto#avant#0000003155543#0038fe8de32773a5cb70bf691a820d27.jpeg,3155543,2023-03-18#pto#apres#0000003155543#f3cb0e624c35d3a8cdcd51635ac1b35a.jpeg,3155543_127,3155543_127.jpeg,Not same,1
148,2023-03-21#pto#avant#0000023273797#015d7595a4472568b9fcc22bc39cb603.jpeg,23273797,2023-03-21#pto#apres#0000023273797#c2d7bb4155f5cdbe9afc16178eb497b2.jpeg,23273797_6851,23273797_6851.jpeg,Same,0
149,2023-03-10#pto#avant#0000017977289#20464154bb3b32bed27b267298205fc0.jpeg,17977289,2023-03-10#pto#apres#0000017977289#2c274cd1d6ad9a523c526dddace33f4d.jpeg,17977289_3358,17977289_3358.jpeg,Same,0
150,2023-03-21#pto#avant#0000023985505#47e9434ea1e3df667af2a0e2e05d2e1f.jpeg,23985505,2023-03-21#pto#apres#0000023985505#4e2d944c9930dda99a5dc7f2ba5733ca.jpeg,23985505_9056,23985505_9056.jpeg,Not same,1
151,2023-03-17#pto#avant#0000009674970#5a07924a2cf99f72084b005a88a8a7f7.jpeg,9674970,2023-03-17#pto#apres#0000009674970#118dbcfb9cc03ad90ac4e5a98ec89c17.jpeg,9674970_933,9674970_933.jpeg,Not enough context elements,0
152,2023-03-11#pto#avant#0000024177551#d9f6159c158c8ba74461a14ddef11946.jpeg,24177551,2023-03-11#pto#apres#0000024177551#9a986b11cbfa5f19537dc48f318a4d86.jpeg,24177551_9111,24177551_9111.jpeg,Same,0
153,2023-03-11#pto#avant#0000018006042#771e76c4a28541c0e1e5cdca36880955.jpeg,18006042,2023-03-11#pto#apres#0000018006042#9000c7af17e1ea78992fc012bad16e84.jpeg,18006042_3982,18006042_3982.jpeg,Same,0
154,2023-03-17#pto#avant#0000023865594#0e127c62b8d45f76750a29ecd4650376.jpeg,23865594,2023-03-17#pto#apres#0000023865594#962b23d78c2e6cd6f8a1827584400261.jpeg,23865594_8507,23865594_8507.jpeg,Same,0
155,2023-03-15#pto#avant#0000023936246#9917891a49f4f9f17b0ca562b898f33c.jpeg,23936246,2023-03-15#pto#apres#0000023936246#bc4aec0dd8bd3aa7b72705f41fc0f1a4.jpeg,23936246_8751,23936246_8751.jpeg,Same,0
156,2023-03-11#pto#avant#0000023969720#f65ec9c6256a808f1c7745d70b5549de.jpeg,23969720,2023-03-11#pto#apres#0000023969720#332d5e8ef1dd4fec5f9e81916843d041.jpeg,23969720_8964,23969720_8964.jpeg,Same,0
157,2023-03-13#pto#avant#0000023681333#6494be43dc972e2dba053572d77c8f2f.jpeg,23681333,2023-03-13#pto#apres#0000023681333#a706132a9c62231876220902bae092e5.jpeg,23681333_7014,23681333_7014.jpeg,Same,0
158,2023-03-09#pto#avant#0000015047637#1167b10c12b6baf419a070cd5ad86f7c.jpeg,15047637,2023-03-09#pto#apres#0000015047637#0d1d2b21d38b82708696781f320f15d6.jpeg,15047637_1232,15047637_1232.jpeg,Same,0
159,2023-03-10#pto#avant#0000020758703#ab36d96deba0286349308b27b8b37c64.jpeg,20758703,2023-03-10#pto#apres#0000020758703#caaaef3518100209295e3fcee470c779.jpeg,20758703_4822,20758703_4822.jpeg,Same,0
160,2023-03-13#pto#avant#0000017998756#cdb7c93a1c951f176a9a59a6e1c9e360.jpeg,17998756,2023-03-13#pto#apres#0000017998756#cd573fb5a1b355a91f79bb48dc676b31.jpeg,17998756_3785,17998756_3785.jpeg,Same,0
161,2023-03-15#pto#avant#0000018004908#61c33803e0f18b79643437f738ff1505.jpeg,18004908,2023-03-15#pto#apres#0000018004908#cf207728f816e61c4782225c302d4cb6.jpeg,18004908_3944,18004908_3944.jpeg,Same,0
162,2023-03-13#pto#avant#0000023270583#610a4f80d95c71628dc33dfc8413cdde.jpeg,23270583,2023-03-13#pto#apres#0000023270583#224ca69ee9a31b6ebff35fccb6db1180.jpeg,23270583_6784,23270583_6784.jpeg,Same,0
163,2023-03-10#pto#avant#0000023261912#f318c6c3aa64e17cd02202fca86f650d.jpeg,23261912,2023-03-10#pto#apres#0000023261912#d940a8d06924a0d400dfc8dec70a6d47.jpeg,23261912_6557,23261912_6557.jpeg,Same,0
164,2023-03-19#pto#avant#0000023292904#e11ae8f81d026f1eff5e944af3215332.jpeg,23292904,2023-03-19#pto#apres#0000023292904#9bf5f83a92e69334754d3e89925c5c6d.jpeg,23292904_6990,23292904_6990.jpeg,Same,0
165,2023-03-13#pto#avant#0000017686281#3bc9d987b57aa22e9c14fe0894c12b06.jpeg,17686281,2023-03-13#pto#apres#0000017686281#9e8a9e5c23ef80b6f0c86eb0472dbc57.jpeg,17686281_2425,17686281_2425.jpeg,Same,0
166,2023-03-08#pto#avant#0000021162891#e954dcebd6b14b85643e2822358c652e.jpeg,21162891,2023-03-08#pto#apres#0000021162891#f1c5b2e7415705ef1e5f969b940cfd6e.jpeg,21162891_5064,21162891_5064.jpeg,Same,0
167,2023-03-17#pto#avant#0000024638326#4f771640081969da4b2b7e03772ab9a6.jpeg,24638326,2023-03-17#pto#apres#0000024638326#b3a201b2d906c680025fa61be11ae036.jpeg,24638326_10634,24638326_10634.jpeg,Not same,1
168,2023-03-13#pto#avant#0000017998423#277cec0223cec05942f85f441fa16609.jpeg,17998423,2023-03-13#pto#apres#0000017998423#6a065908bf67aea33930e2f370f2ce81.jpeg,17998423_3770,17998423_3770.jpeg,Same,0
169,2023-03-17#pto#avant#0000024655294#a48ebd5bdee20aa062e0d7160fa37907.jpeg,24655294,2023-03-17#pto#apres#0000024655294#91cd3d1f69a88cd857824edba57bca1d.jpeg,24655294_10790,24655294_10790.jpeg,Same,0
170,2023-03-13#pto#avant#0000022634984#488c58b91d01192a202f2657080f0300.jpeg,22634984,2023-03-13#pto#apres#0000022634984#a6ae4ec1a368c5ab2e7e1057c12e0254.jpeg,22634984_5307,22634984_5307.jpeg,Same,0
171,2023-03-10#pto#avant#0000017676738#950977345ce2cb6a07f3b66e759fbe9e.jpeg,17676738,2023-03-10#pto#apres#0000017676738#b1eb00a9900af75ebfd46b6b330a1b01.jpeg,17676738_2244,17676738_2244.jpeg,Same,0
172,2023-03-10#pto#avant#0000022667786#bba5a857bf7e8e9b1850b0f7c13c59e3.jpeg,22667786,2023-03-10#pto#apres#0000022667786#2486fb0e010b164b6f7e7a4c2cf0bb83.jpeg,22667786_5434,22667786_5434.jpeg,Same,0
173,2023-03-11#pto#avant#0000009155475#77e4ee160908f570e0f4793f10981db1.jpeg,9155475,2023-03-11#pto#apres#0000009155475#54f45a9691d52b9f05f4a182fb243057.jpeg,9155475_256,9155475_256.jpeg,Same,0
174,2023-03-18#pto#avant#0000024654192#4ddc2bb04773879106498b8c3835ff2a.jpeg,24654192,2023-03-18#pto#apres#0000024654192#653613bf6604a6c15b25d1c1162afd2a.jpeg,24654192_10787,24654192_10787.jpeg,Same,0
175,2023-03-18#pto#avant#0000018001530#907f68f8be40cd8f6d0f8b2710aba924.jpeg,18001530,2023-03-18#pto#apres#0000018001530#e3976930bcb402e72ad0312701c4a3aa.jpeg,18001530_3860,18001530_3860.jpeg,Same,0
176,2023-03-10#pto#avant#0000024258161#5100f3d93d61c45eac5fe22572f5547e.jpeg,24258161,2023-03-10#pto#apres#0000024258161#7d7a01646ea0ddfa2e30e7e603fe4cbf.jpeg,24258161_9407,24258161_9407.jpeg,Same,0
177,2023-03-10#pto#avant#0000023960422#67fe5fdd73196237e0ef002c4d63bda6.jpeg,23960422,2023-03-10#pto#apres#0000023960422#58e7c9ddadb02c18877d2d77db22869c.jpeg,23960422_8896,23960422_8896.jpeg,Same,0
178,2023-03-14#pto#avant#0000024534653#9c1041167254cc8678f0042e9e8dd687.jpeg,24534653,2023-03-14#pto#apres#0000024534653#f54863851a58fa0cadc19afd997a58d1.jpeg,24534653_9853,24534653_9853.jpeg,Same,0
179,2023-03-15#pto#avant#0000023240876#d0faba59f2942f61501e4b324188532a.jpeg,23240876,2023-03-15#pto#apres#0000023240876#c0b0fc66f506f31d34960fd7e7b88dce.jpeg,23240876_6098,23240876_6098.jpeg,Same,0
180,2023-03-15#pto#avant#0000024231148#2b2827929a5ea6aa2544a2f02c929ac9.jpeg,24231148,2023-03-15#pto#apres#0000024231148#def09b8c1d5dcd8fdbb4c6b595f79da2.jpeg,24231148_9226,24231148_9226.jpeg,Not same,1
181,2023-03-15#pto#avant#0000030251837#dc8671294d9b17ad51e22e591f2f242c.jpeg,30251837,2023-03-15#pto#apres#0000030251837#49efec7bd50cc6d848054315bf787937.jpeg,30251837_11498,30251837_11498.jpeg,Same,0
182,2023-03-08#pto#avant#0000018002755#d505ab74dedf67a780a5f43933277d99.jpeg,18002755,2023-03-08#pto#apres#0000018002755#de61c06a216c58b33aff4b258a243779.jpeg,18002755_3886,18002755_3886.jpeg,Same,0
183,2023-03-09#pto#avant#0000019189407#702ef883320775f5054104f7c7c178cc.jpeg,19189407,2023-03-09#pto#apres#0000019189407#3756a643c87868e52f2e0cffdf44c1e9.jpeg,19189407_4279,19189407_4279.jpeg,Same,0
184,2023-03-15#pto#avant#0000024214680#f3981e85b234e57e1fd2894651a49e54.jpeg,24214680,2023-03-15#pto#apres#0000024214680#beaa46de03a86b095aea0a3f45fa5d62.jpeg,24214680_9166,24214680_9166.jpeg,Same,0
185,2023-03-10#pto#avant#0000015151388#e045c09ef5603fc74da61298e5a7b7cc.jpeg,15151388,2023-03-10#pto#apres#0000015151388#646a3efd1c75fc86b91b55b5cdc196c1.jpeg,15151388_1316,15151388_1316.jpeg,Same,0
186,2023-03-10#pto#avant#0000023240918#5830e94d8835f4582fcbc176833967ed.jpeg,23240918,2023-03-10#pto#apres#0000023240918#357f3ac36c61bdb0ad215939ac251df8.jpeg,23240918_6099,23240918_6099.jpeg,Same,0
187,2023-03-10#pto#avant#0000029541343#636fb331cafa1c9cd0b391e4d68f1c24.jpeg,29541343,2023-03-10#pto#apres#0000029541343#899d0ab8381b0a3748c3638574214937.jpeg,29541343_11125,29541343_11125.jpeg,Same,0
188,2023-03-11#pto#avant#0000023828080#dc2a493583b71edbd7181c22a8fb469a.jpeg,23828080,2023-03-11#pto#apres#0000023828080#b1385c45d15e712b5a66f7bf9f8c9eb7.jpeg,23828080_8003,23828080_8003.jpeg,Same,0
189,2023-03-15#pto#avant#0000017702090#0a0f8a9076239c6a64b1926def83521c.jpeg,17702090,2023-03-15#pto#apres#0000017702090#b53f4b3a32a166e5f466a843b381153d.jpeg,17702090_2702,17702090_2702.jpeg,Same,0
190,2023-03-15#pto#avant#0000029524907#1285b71831040ebf3255e54c058a4e96.jpeg,29524907,2023-03-15#pto#apres#0000029524907#cc783402ebec02b631ad4e348be020b9.jpeg,29524907_11023,29524907_11023.jpeg,Same,0
191,2023-03-15#pto#avant#0000029575375#a3f840c036aab4059519f85c4839a3dc.jpeg,29575375,2023-03-15#pto#apres#0000029575375#161643c8f53a3c05a87ffa2146706df5.jpeg,29575375_11430,29575375_11430.jpeg,Same,0
192,2023-03-08#pto#avant#0000023175471#133439cee6ac2f0c3c476d3d6ec40eb8.jpeg,23175471,2023-03-08#pto#apres#0000023175471#a8a6164cd23cf74c98ef55addfe0c0e8.jpeg,23175471_5613,23175471_5613.jpeg,Not same,1
193,2023-03-15#pto#avant#0000017666566#24151e624e3a400ddfc3805f1ee29efe.jpeg,17666566,2023-03-15#pto#apres#0000017666566#c889c36475bb15bad951a34dd786f004.jpeg,17666566_2116,17666566_2116.jpeg,Not enough context elements,0
194,2023-03-15#pto#avant#0000017716327#5de7ceff2f2a2f11aecae70b3122a497.jpeg,17716327,2023-03-15#pto#apres#0000017716327#9445ead563a5c6b16648e959c188a41f.jpeg,17716327_3075,17716327_3075.jpeg,Same,0
195,2023-03-13#pto#avant#0000017986080#2a200ced29502a1408b7ba959b18b40e.jpeg,17986080,2023-03-13#pto#apres#0000017986080#4cb9b04d3453fc06001062dfebb3a939.jpeg,17986080_3481,17986080_3481.jpeg,Same,0
196,2023-03-10#pto#avant#0000029533703#56a41ed05b8f6790d239b52e338fad94.jpeg,29533703,2023-03-10#pto#apres#0000029533703#9f28189e312b9b9021320463e98d3a13.jpeg,29533703_11068,29533703_11068.jpeg,Same,0
197,2023-03-15#pto#avant#0000023276542#d51450a58987e8c814b0102307e86442.jpeg,23276542,2023-03-15#pto#apres#0000023276542#511566920977ef387847de0facb96a58.jpeg,23276542_6904,23276542_6904.jpeg,Same,0
198,2023-03-15#pto#avant#0000017694454#b0c659d96be20fa6b7176aa4efefc616.jpeg,17694454,2023-03-15#pto#apres#0000017694454#6d363ce4638460b0965510dcd3fd3c68.jpeg,17694454_2571,17694454_2571.jpeg,Same,0
199,2023-03-10#pto#avant#0000018005315#a013333ee2f6fac0386c8878e69e2a2d.jpeg,18005315,2023-03-10#pto#apres#0000018005315#5d7caa2b7749349ba5619574127648e2.jpeg,18005315_3956,18005315_3956.jpeg,Same,0
200,2023-03-10#pto#avant#0000009671556#13385eaa375c66474240eecc4d7d85fb.jpeg,9671556,2023-03-10#pto#apres#0000009671556#96376bd50dd33dbba87b6df25fb4c9b1.jpeg,9671556_912,9671556_912.jpeg,Same,0
201,2023-03-21#pto#avant#0000023258377#2c1224d4aede3a6a0c801221d12aeefb.jpeg,23258377,2023-03-21#pto#apres#0000023258377#b96f09677a3bb0495e113baa9281a529.jpeg,23258377_6457,23258377_6457.jpeg,Same,0
202,2023-03-16#pto#avant#0000024641007#4df39f70865a5f29c0335560dac40b63.jpeg,24641007,2023-03-16#pto#apres#0000024641007#86d649f2e881b22bd53019855e1800a7.jpeg,24641007_10672,24641007_10672.jpeg,Same,0
203,2023-03-10#pto#avant#0000023257099#998fdbc2bbe55886b8d9b41ceab929a5.jpeg,23257099,2023-03-10#pto#apres#0000023257099#ef569ee69a6546d5c0b57d679903d2fd.jpeg,23257099_6425,23257099_6425.jpeg,Same,0
204,2023-03-13#pto#avant#0000015178742#92af2b9764a5de45c426c01620e32dcf.jpeg,15178742,2023-03-13#pto#apres#0000015178742#4fb775e1e68f76b4206466993ac22acf.jpeg,15178742_1503,15178742_1503.jpeg,Same,0
205,2023-03-08#pto#avant#0000020740162#3c3c8eb0869a61bc8f1be0d4eac6fd47.jpeg,20740162,2023-03-08#pto#apres#0000020740162#f57fd893f9f0815ad0b59c50497daacc.jpeg,20740162_4798,20740162_4798.jpeg,Same,0
206,2023-03-17#pto#avant#0000023191052#48c5ab323d24c0e91c9692ccf54a53bb.jpeg,23191052,2023-03-17#pto#apres#0000023191052#4f7b62c6cab6b968bb24439af4c8c476.jpeg,23191052_5658,23191052_5658.jpeg,Same,0
207,2023-03-14#pto#avant#0000017710107#498e5f38f11cb801b06c1d18926ca7b5.jpeg,17710107,2023-03-14#pto#apres#0000017710107#eb995e65b0e09071fd6172d5c2801f9c.jpeg,17710107_2896,17710107_2896.jpeg,Same,0
208,2023-03-15#pto#avant#0000018009042#73e9cc3661c3509651e72667bd3d6f6c.jpeg,18009042,2023-03-15#pto#apres#0000018009042#12adbe7b2dd09d9b47a8830e8c98075d.jpeg,18009042_4064,18009042_4064.jpeg,Same,0
209,2023-03-11#pto#avant#0000023794736#c52796cd862a48df48edda2f7d4a9999.jpeg,23794736,2023-03-11#pto#apres#0000023794736#4a43c2f7383e103f4c3e32f78fbd2cf1.jpeg,23794736_7329,23794736_7329.jpeg,Same,0
210,2023-03-15#pto#avant#0000029520596#414d1dcfaf5c6b8cf3505db413e66ee1.jpeg,29520596,2023-03-15#pto#apres#0000029520596#2869b56fed98af2ff57b0136bcddfdbc.jpeg,29520596_10998,29520596_10998.jpeg,Same,0
211,2023-03-15#pto#avant#0000023838445#3702e383dc819539e769c5bfdc4f01b6.jpeg,23838445,2023-03-15#pto#apres#0000023838445#3271142d4ec932ecb33f4ab60123e768.jpeg,23838445_8173,23838445_8173.jpeg,Same,0
212,2023-03-15#pto#avant#0000024277073#93723115e0a4f850ad7eda197565fac3.jpeg,24277073,2023-03-15#pto#apres#0000024277073#96c9b2f07246f230fda6bdbbd605bf32.jpeg,24277073_9605,24277073_9605.jpeg,Same,0
213,2023-03-09#pto#avant#0000021092856#da811d63dc6a70df3586fe4193ad0f5c.jpeg,21092856,2023-03-09#pto#apres#0000021092856#63255235efc70897c44511d7eeb3716f.jpeg,21092856_4868,21092856_4868.jpeg,Not enough context elements,0
214,2023-03-18#pto#avant#0000011208542#3b28e8ca844728126e3c8d858f3bcdc9.jpeg,11208542,2023-03-18#pto#apres#0000011208542#df6d782f93c26ff0bde068ffe8f3ee1f.jpeg,11208542_994,11208542_994.jpeg,Same,0
215,2023-03-15#pto#avant#0000020757355#678d98246a7e427b7ad1d42208e62c9c.jpeg,20757355,2023-03-15#pto#apres#0000020757355#6846cbf7a086a75a1b167e6ef093c2e4.jpeg,20757355_4820,20757355_4820.jpeg,Same,0
216,2023-03-10#pto#avant#0000023793510#20e712d29b8835761da4c2ec54623fcd.jpeg,23793510,2023-03-10#pto#apres#0000023793510#4413bd56d2d69c0ab8bd8b7cafa91ad4.jpeg,23793510_7318,23793510_7318.jpeg,Same,0
217,2023-03-17#pto#avant#0000022687852#829f07a4dbec9f6a6e6530e8d317fba6.jpeg,22687852,2023-03-17#pto#apres#0000022687852#0666ca73e8451ab235c5a58ba6cc62d1.jpeg,22687852_5547,22687852_5547.jpeg,Same,0
218,2023-03-21#pto#avant#0000023817363#8eabb0b4504119c84c541b757e8577a8.jpeg,23817363,2023-03-21#pto#apres#0000023817363#c1ec31e37253d183d578c7360309a38f.jpeg,23817363_7764,23817363_7764.jpeg,Same,0
219,2023-03-13#pto#avant#0000015152083#e6f83aa2a7f1e4c500cad2b344d068ef.jpeg,15152083,2023-03-13#pto#apres#0000015152083#0dd4261abbd963ca9d89ed2bd10eae8a.jpeg,15152083_1329,15152083_1329.jpeg,Same,0
220,2023-03-13#pto#avant#0000019945723#55830489c5e87141d56df57393ca3a3c.jpeg,19945723,2023-03-13#pto#apres#0000019945723#cc09869264e0951aca286ce1016e944d.jpeg,19945723_4660,19945723_4660.jpeg,Same,0
221,2023-03-18#pto#avant#0000012413053#bbbdee97f43582e42c92f07f8dcbbbf3.jpeg,12413053,2023-03-18#pto#apres#0000012413053#a1c3b27252252d8267ba6f918a7871fe.jpeg,12413053_1184,12413053_1184.jpeg,Same,0
222,2023-03-10#pto#avant#0000019238742#c11c4d81cbd746c45dec38b7584dbff3.jpeg,19238742,2023-03-10#pto#apres#0000019238742#cd42d251b782059cb8cca13443cb1c41.jpeg,19238742_4421,19238742_4421.jpeg,Same,0
223,2023-03-15#pto#avant#0000023813907#b84df1ca1339c2ff07fe9c128977298b.jpeg,23813907,2023-03-15#pto#apres#0000023813907#bc4589ac9045a479b344d127183cf0fe.jpeg,23813907_7692,23813907_7692.jpeg,Same,0
224,2023-03-15#pto#avant#0000021170770#58f62407d9eb77a6fe89181d76b2567b.jpeg,21170770,2023-03-15#pto#apres#0000021170770#505d29a654c0325235a21eb922f14f4e.jpeg,21170770_5140,21170770_5140.jpeg,Same,0
225,2023-03-13#pto#avant#0000023777044#87ef044b49c0890b46f09116c38d4900.jpeg,23777044,2023-03-13#pto#apres#0000023777044#0af000d4aa8455e247183ffa98b6fa8f.jpeg,23777044_7189,23777044_7189.jpeg,Not same,1
